date,balance,Type,type,price,quantity,date,Type,Metric,Value,Type,Date,Date,Open,High,Low,Close,Adj Close,Volume,bb_upper,bb_lower,kc_upper,kc_lower,chaikin,sma_100,signal_long,signal_short,buy_signal,sell_signal,Type
2020-01-15,85815.09712871573,Performance,sell,109.56600189208984,17.696212680330312,2020-01-13,Trade History,,,,,2020-01-15,109.8740005493164,109.99600219726562,109.79199981689452,109.85399627685548,109.85399627685548,0.0,,,,,0.0,,0.0,0.0,,,Data with Signals
2020-01-16,86014.63762551821,Performance,buy,109.99199676513672,15.87933091281762,2020-01-14,Trade History,,,,,2020-01-16,109.8759994506836,110.16999816894533,109.8759994506836,109.88300323486328,109.88300323486328,0.0,,,,,0.0,,0.0,0.0,,,Data with Signals
2020-01-17,86169.18420850765,Performance,sell,109.99199676513672,18.029122977171397,2020-01-14,Trade History,,,,,2020-01-17,110.16899871826172,110.2750015258789,110.05799865722656,110.1750030517578,110.1750030517578,0.0,,,,,0.0,,0.0,0.0,,,Data with Signals
2020-01-20,88036.78210013443,Performance,buy,109.85399627685548,15.942328656093787,2020-01-15,Trade History,,,,,2020-01-20,110.19499969482422,110.21299743652344,110.11399841308594,110.18000030517578,110.18000030517578,0.0,,,,,0.0,,0.0,0.0,,,Data with Signals
2020-01-21,88066.28796980203,Performance,buy,109.88300323486328,15.61935779008425,2020-01-16,Trade History,,,,,2020-01-21,110.1790008544922,110.21800231933594,109.86199951171876,110.1729965209961,110.1729965209961,0.0,,,,,0.0,,0.0,0.0,,,Data with Signals
2020-01-22,86304.96221040598,Performance,sell,109.88300323486328,17.435293748587117,2020-01-16,Trade History,,,,,2020-01-22,109.91899871826172,110.0770034790039,109.83699798583984,109.90799713134766,109.90799713134766,0.0,,,,,0.0,,0.0,0.0,,,Data with Signals
2020-01-23,86282.90474247113,Performance,buy,110.1750030517578,15.614183842610908,2020-01-17,Trade History,,,,,2020-01-23,109.73600006103516,109.75,109.2689971923828,109.72799682617188,109.72799682617188,0.0,,,,,0.0,,0.0,0.0,,,Data with Signals
2020-01-24,86296.85913879702,Performance,sell,110.1750030517578,17.016921112487154,2020-01-17,Trade History,,,,,2020-01-24,109.56500244140624,109.64600372314452,109.30500030517578,109.552001953125,109.552001953125,0.0,,,,,0.0,,0.0,0.0,,,Data with Signals
2020-01-27,88004.33369053896,Performance,buy,110.18000030517578,15.641529128668878,2020-01-20,Trade History,,,,,2020-01-27,108.81400299072266,109.13200378417967,108.81400299072266,108.802001953125,108.802001953125,0.0,,,,,0.0,,0.0,0.0,,,Data with Signals
2020-01-28,87945.50743862426,Performance,sell,110.18000030517578,16.736794669392722,2020-01-20,Trade History,,,,,2020-01-28,108.9290008544922,109.18800354003906,108.76200103759766,108.91999816894533,108.91999816894533,0.0,110.70433129609519,107.85506735502786,110.47011937593159,108.08927927519146,0.0,,0.0,0.0,,,Data with Signals
2020-01-29,86186.59728985178,Performance,sell,110.18000030517578,15.855160003421387,2020-01-20,Trade History,,,,,2020-01-29,109.12999725341795,109.22599792480467,108.99400329589844,109.13200378417967,109.13200378417967,0.0,110.70232694082563,107.90217211312944,110.40096546354748,108.13030070350284,0.0,,0.0,0.0,,,Data with Signals
2020-01-30,86167.58867156351,Performance,buy,110.1729965209961,15.981553534918499,2020-01-21,Trade History,,,,,2020-01-30,108.99600219726562,109.03800201416016,108.65699768066406,108.98699951171876,108.98699951171876,0.0,110.6979405506057,107.93395871086892,110.35677939261438,108.12141371313948,0.0,,0.0,0.0,,,Data with Signals
2020-01-31,86184.2604847957,Performance,sell,110.1729965209961,16.249367523820727,2020-01-21,Trade History,,,,,2020-01-31,108.90899658203124,109.11499786376952,108.34100341796876,108.8769989013672,108.8769989013672,0.0,110.68462166865658,107.98067755619695,110.36327543074337,108.04594669377055,0.0,,0.0,0.0,,,Data with Signals
2020-02-03,87904.35679096558,Performance,buy,109.90799713134766,16.025455884626254,2020-01-22,Trade History,,,,,2020-02-03,108.38099670410156,108.7959976196289,108.36599731445312,108.37200164794922,108.37200164794922,0.0,110.6321474260456,108.07395227488212,110.27096394417516,107.97966591094679,0.0,,0.0,0.0,,,Data with Signals
2020-02-04,87854.8134697764,Performance,buy,109.72799682617188,15.730709519308544,2020-01-23,Trade History,,,,,2020-02-04,108.61000061035156,109.43800354003906,108.55799865722656,108.61199951171876,108.61199951171876,0.0,110.61479548233115,108.11190434677042,110.31601531100597,107.83684017919367,0.0,,0.0,0.0,,,Data with Signals
2020-02-05,86097.71720038088,Performance,sell,109.72799682617188,15.529690011317403,2020-01-23,Trade History,,,,,2020-02-05,109.44400024414062,109.83399963378906,109.31199645996094,109.4469985961914,109.4469985961914,0.0,110.52300230701566,108.34679749767183,110.46601374237035,107.75742667184674,0.0,,0.0,0.0,,,Data with Signals
2020-02-06,86117.75351416292,Performance,buy,109.552001953125,15.751953995215857,2020-01-24,Trade History,,,,,2020-02-06,109.8040008544922,109.9800033569336,109.78099822998048,109.81400299072266,109.81400299072266,0.0,110.55754097866028,108.39055930210142,110.50544219664052,107.8517663668364,0.0,,0.0,0.0,,,Data with Signals
2020-02-07,86172.42028267584,Performance,sell,109.552001953125,15.87933091281762,2020-01-24,Trade History,,,,,2020-02-07,109.95500183105467,109.97899627685548,109.53099822998048,109.96800231933594,109.96800231933594,0.0,110.60182073890701,108.39237939537034,110.53959040773054,107.96797968671731,0.0,,0.0,0.0,,,Data with Signals
2020-02-10,87951.65804168703,Performance,buy,108.802001953125,15.863101338149306,2020-01-27,Trade History,,,,,2020-02-10,109.62899780273438,109.87000274658205,109.61100006103516,109.6449966430664,109.6449966430664,0.0,110.60729143654889,108.3948081728261,110.52239143172459,108.05969515716946,0.0,,0.0,0.0,,,Data with Signals
2020-02-11,87928.67743401176,Performance,sell,108.802001953125,15.942328656093787,2020-01-27,Trade History,,,,,2020-02-11,109.75800323486328,109.9540023803711,109.74199676513672,109.76599884033205,109.76599884033205,0.0,110.5802055985815,108.39929421831303,110.50921227774523,108.16334203417452,0.0,,0.0,0.0,,,Data with Signals
2020-02-12,86170.10388533153,Performance,sell,108.802001953125,15.614183842610908,2020-01-27,Trade History,,,,,2020-02-12,109.83699798583984,110.12100219726562,109.79000091552734,109.84300231933594,109.84300231933594,0.0,110.5789317248697,108.39946869627286,110.51338339731264,108.2556899933454,0.0,,0.0,0.0,,,Data with Signals
2020-02-13,86193.83135974477,Performance,buy,108.91999816894533,16.159444577668065,2020-01-28,Trade History,,,,,2020-02-13,109.85700225830078,109.97699737548828,109.62799835205078,109.84600067138672,109.84600067138672,0.0,110.57452358774856,108.40017657704635,110.51629914216493,108.34067214869457,0.0,,0.0,0.0,,,Data with Signals
2020-02-14,86246.59206919708,Performance,sell,108.91999816894533,15.61935779008425,2020-01-28,Trade History,,,,,2020-02-14,109.78600311279295,109.90799713134766,109.70500183105467,109.75800323486328,109.75800323486328,0.0,110.51544463098197,108.41755555212349,110.48274625581105,108.43699029017863,0.0,,0.0,0.0,,,Data with Signals
2020-02-17,88003.86201637129,Performance,buy,109.13200378417967,16.117271632351958,2020-01-29,Trade History,,,,,2020-02-17,109.7770004272461,109.9540023803711,109.72100067138672,109.79100036621094,109.79100036621094,0.0,110.45601739435008,108.4380827948589,110.46124697279855,108.52156235285135,0.0,,0.0,0.0,,,Data with Signals
2020-02-18,87965.98999217943,Performance,buy,108.98699951171876,15.81594092432733,2020-01-30,Trade History,,,,,2020-02-18,109.8290023803711,109.94000244140624,109.65599822998048,109.83000183105467,109.83000183105467,0.0,110.39983299801303,108.45996772220182,110.45522442814213,108.5920795962182,0.0,,0.0,0.0,,,Data with Signals
2020-02-19,86206.67019233583,Performance,sell,108.98699951171876,15.641529128668878,2020-01-30,Trade History,,,,,2020-02-19,109.9280014038086,111.302001953125,109.86599731445312,109.91899871826172,109.91899871826172,0.0,110.4014788880483,108.45942199085795,110.68453628854786,108.43807187030419,0.0,,0.0,0.0,,,Data with Signals
2020-02-20,86230.584592611,Performance,buy,108.8769989013672,15.828428325733633,2020-01-31,Trade History,,,,,2020-02-20,111.2020034790039,112.18599700927734,111.11299896240234,111.20999908447266,111.20999908447266,0.0,110.74414114873187,108.26495995600445,111.16638956263891,108.27025574003154,0.0,,0.0,0.0,,,Data with Signals
2020-02-21,86300.06947670844,Performance,sell,108.8769989013672,15.981553534918499,2020-01-31,Trade History,,,,,2020-02-21,111.96700286865234,112.16799926757812,111.51699829101562,111.9540023803711,111.9540023803711,0.0,111.26123277775294,107.98806836970799,111.42387653253826,108.43861252804379,0.0,,0.0,0.0,,,Data with Signals
2020-02-24,88112.21446802565,Performance,buy,108.37200164794922,15.905263199764219,2020-02-03,Trade History,,,,,2020-02-24,111.55500030517578,111.65699768066406,110.51000213623048,111.55699920654295,111.55699920654295,0.0,111.55514841339347,107.96965245940926,111.71160254799406,108.4605540699693,0.0,,0.0,0.0,,,Data with Signals
2020-02-25,88089.23411956936,Performance,sell,108.37200164794922,16.025455884626254,2020-02-03,Trade History,,,,,2020-02-25,110.86699676513672,111.03500366210938,110.03900146484376,110.85700225830078,110.85700225830078,0.0,111.6687057451051,108.04979553663317,111.91935447120407,108.39964480377246,0.0,,0.0,0.0,,,Data with Signals
2020-02-26,86327.44943717797,Performance,sell,108.37200164794922,15.751953995215857,2020-02-03,Trade History,,,,,2020-02-26,110.27899932861328,110.68900299072266,110.14800262451172,110.28600311279295,110.28600311279295,0.0,111.70341543093527,108.13048578366435,111.89884474826759,108.44425042676697,0.0,,0.0,0.0,,,Data with Signals
2020-02-27,86334.81898807694,Performance,buy,108.61199951171876,16.186859129037778,2020-02-04,Trade History,,,,,2020-02-27,110.35800170898438,110.38800048828124,109.70700073242188,110.36299896240234,110.36299896240234,0.0,111.72912456156811,108.24237659809987,111.88228796025365,108.49727414333046,0.0,,0.0,0.0,,,Data with Signals
2020-02-28,86365.47554833263,Performance,sell,108.61199951171876,15.730709519308544,2020-02-04,Trade History,,,,,2020-02-28,109.65799713134766,109.65799713134766,107.77799987792967,109.66000366210938,109.66000366210938,0.0,111.70078208741702,108.34901954832517,112.16302261461566,108.11562950998128,0.0,,0.0,0.0,,,Data with Signals
2020-03-02,88020.95544521385,Performance,buy,109.4469985961914,16.054312059103577,2020-02-05,Trade History,,,,,2020-03-02,107.7519989013672,108.55799865722656,107.41500091552734,107.6969985961914,107.6969985961914,0.0,111.8191091866864,108.16319214388,112.16530656459088,107.64814032836662,0.0,,0.0,0.0,,,Data with Signals
2020-03-03,87942.45398113558,Performance,buy,109.81400299072266,15.680644518104785,2020-02-06,Trade History,,,,,2020-03-03,108.4469985961914,108.4469985961914,107.22100067138672,108.48699951171876,108.48699951171876,0.0,111.83242838189501,108.1373729486714,112.048515021423,107.49450826491356,0.0,,0.0,0.0,,,Data with Signals
2020-03-04,86183.60490151287,Performance,sell,109.81400299072266,15.863101338149306,2020-02-06,Trade History,,,,,2020-03-04,107.06900024414062,107.6709976196289,107.0479965209961,107.03700256347656,107.03700256347656,0.0,112.10837741686994,107.62042431042498,111.8453239284229,107.17684048559143,0.0,,0.0,0.0,,,Data with Signals
2020-03-05,86125.90317122145,Performance,buy,109.96800231933594,15.662329349965944,2020-02-07,Trade History,,,,,2020-03-05,107.65299987792967,107.65299987792967,106.50800323486328,107.677001953125,107.677001953125,0.0,112.19603350530821,107.31906811822694,111.66643548183573,107.0063803123915,0.0,,0.0,0.0,,,Data with Signals
2020-03-06,86092.36216272198,Performance,sell,109.96800231933594,16.159444577668065,2020-02-07,Trade History,,,,,2020-03-06,106.26100158691406,106.33599853515624,104.99600219726562,106.2480010986328,106.2480010986328,0.0,112.44598002038965,106.6971214810752,111.66106073217057,106.42348710044126,0.0,,0.0,0.0,,,Data with Signals
2020-03-09,87667.49056782632,Performance,buy,109.6449966430664,15.718440954163704,2020-02-10,Trade History,,,,,2020-03-09,103.9729995727539,104.25700378417967,101.28299713134766,103.93800354003906,103.93800354003906,0.0,113.06547852634533,105.50692366481677,111.87124651716475,105.24105933901531,0.0,,0.0,0.0,,,Data with Signals
2020-03-10,87527.25312345914,Performance,sell,109.6449966430664,16.117271632351958,2020-02-10,Trade History,,,,,2020-03-10,103.10800170898438,105.18900299072266,102.73899841308594,103.11199951171876,103.11199951171876,0.0,113.58149126445669,104.3255109938441,111.50370005524356,104.57162419781817,0.0,,0.0,0.0,,,Data with Signals
2020-03-11,85776.70806098996,Performance,sell,109.6449966430664,15.828428325733633,2020-02-10,Trade History,,,,,2020-03-11,105.0709991455078,105.28099822998048,104.11900329589844,105.0260009765625,105.0260009765625,0.0,113.62315680881385,103.80214531520959,111.29991894646665,104.20175556374397,0.0,,0.0,0.0,,,Data with Signals
2020-03-12,85738.00999545389,Performance,buy,109.76599884033205,16.025300907546676,2020-02-11,Trade History,,,,,2020-03-12,104.63999938964844,105.71600341796876,103.13800048828124,104.5500030517578,104.5500030517578,0.0,113.64796869946635,103.2477336625942,111.14811799072056,103.74387381409052,0.0,,0.0,0.0,,,Data with Signals
2020-03-13,85720.75682298414,Performance,sell,109.76599884033205,15.81594092432733,2020-02-11,Trade History,,,,,2020-03-13,104.70899963378906,107.47100067138672,104.69100189208984,104.61000061035156,104.61000061035156,0.0,113.61066530895212,102.77023679065726,111.08182064394808,103.26998158142416,0.0,,0.0,0.0,,,Data with Signals
