type,price,quantity,date,balance,profit,Metric,Value
long,7554.330078125,0.2647488234319256,2018-06-01,98000.0,0.0,,
full_exit,7567.68994140625,0.2647488234319256,2018-07-02,100003.53700808492,3.5370080849243095,,
long,7802.68994140625,0.2563309262806915,2018-08-02,98003.46626792323,0.0,,
full_exit,8091.25,0.2563309262806915,2018-09-04,100077.50387519188,73.96686710695212,,
long,7993.25,0.250405038939585,2018-09-24,98075.95379768804,0.0,,
full_exit,7422.0498046875,0.250405038939585,2018-10-10,99934.47246804235,-143.03140714952315,,
short,7329.06005859375,0.2727074731796293,2018-10-11,97935.78301868151,0.0,,
full_exit,7200.8701171875,0.2727074731796293,2018-11-12,99899.51411303441,-34.958355007940554,,
short,6972.25,0.2865632015863872,2018-11-21,97901.52383077373,0.0,,
full_exit,7330.5400390625,0.2865632015863872,2018-11-30,100002.18685372468,102.67274069026462,,
short,6783.91015625,0.29482167231119033,2018-12-18,98002.14311665019,0.0,,
full_exit,7084.4599609375,0.29482167231119033,2019-01-17,100090.79544975545,88.60859603076824,,
long,7591.02978515625,0.26370808251991396,2019-03-12,98088.97954076034,0.0,,
full_exit,7947.35986328125,0.26370808251991396,2019-04-11,100184.76257140197,93.96712164652126,,
long,8123.2900390625,0.246660557704189,2019-05-06,98181.06731997392,0.0,,
full_exit,7647.02001953125,0.246660557704189,2019-05-13,100067.2855427666,-117.4770286353596,,
short,7547.31005859375,0.2651733790340969,2019-05-29,98065.93983191128,0.0,,
full_exit,7953.8798828125,0.2651733790340969,2019-06-18,100175.097036868,107.81149410139187,,
long,8293.330078125,0.24157991082760838,2019-07-29,98171.59509613064,0.0,,
full_exit,7726.0400390625,0.24157991082760838,2019-08-05,100038.05115981789,-137.04587705011363,,
short,7751.77001953125,0.2581037644506053,2019-08-23,98037.29013662152,0.0,,
full_exit,8169.68017578125,0.2581037644506053,2019-09-11,100145.91534434815,107.86418453026272,,
long,8077.3798828125,0.2479663375928232,2019-09-25,98142.99703746119,0.0,,
full_exit,8243.1201171875,0.2479663375928232,2019-10-25,100187.0133432579,41.0979989097541,,
long,9467.9697265625,0.21163357348340914,2020-02-04,98183.27307639274,0.0,,
full_exit,8965.6103515625,0.21163357348340914,2020-02-25,100080.69723355376,-106.31610970414476,,
short,8566.48046875,0.2336565117930101,2020-02-27,98079.08328888268,0.0,,
full_exit,9018.08984375,0.2336565117930101,2020-03-04,100186.21870480927,105.5214712555171,,
short,7201.7998046875,0.278225503129371,2020-03-12,98182.49433071309,0.0,,
full_exit,7874.8798828125,0.278225503129371,2020-03-13,100373.48674819196,187.26804338268994,,
short,6904.58984375,0.2907442412065926,2020-03-16,98366.01701322812,0.0,,
full_exit,7334.77978515625,0.2907442412065926,2020-03-17,100498.56199628083,125.07524808886228,,
short,6879.52001953125,0.2921673654875955,2020-03-20,98488.59075635522,0.0,,
full_exit,7417.85986328125,0.2921673654875955,2020-03-24,100655.84733016627,157.28533388544747,,
long,10058.76953125,0.20013550766314814,2020-06-30,98642.73038356294,0.0,,
partial_exit,11108.0703125,0.10006775383157407,2020-08-06,99754.290029138,0.0,,
full_exit,11010.98046875,0.10006775383157407,2020-08-07,100856.13411212915,200.28678196287365,,
long,11326.509765625,0.17808863665702032,2020-10-01,98839.01142988657,0.0,,
full_exit,10957.6103515625,0.17808863665702032,2020-11-02,100790.43731841519,-65.69679371395614,,
long,13072.4296875,0.15420306664918168,2021-01-12,98774.62857204689,0.0,,
full_exit,13533.0498046875,0.15420306664918168,2021-02-22,100861.4663530458,71.02903463061375,,
short,12609.16015625,0.15998125981935707,2021-03-08,98844.23702598488,0.0,,
full_exit,13398.669921875,0.15998125981935707,2021-03-11,100987.77311999018,126.30676694436988,,
long,13215.240234375,0.15283531941750778,2021-03-19,98968.01765759038,0.0,,
full_exit,13786.26953125,0.15283531941750778,2021-04-20,101075.04656497482,87.27344498464663,,
long,14082.5498046875,0.1435465139009572,2021-04-29,99053.54563367533,0.0,,
full_exit,13031.6796875,0.1435465139009572,2021-05-12,100924.19782308987,-150.8487418849545,,
short,13303.6396484375,0.15172419050743505,2021-05-18,98905.71386662807,0.0,,
full_exit,14020.330078125,0.15172419050743505,2021-06-10,101032.93709837862,108.73927528875356,,
long,14631.9501953125,0.13809907189370504,2021-07-21,99012.27835641104,0.0,,
full_exit,14714.66015625,0.13809907189370504,2021-08-20,101044.35926722045,11.4221688418329,,
long,14942.650390625,0.1352428874741198,2021-08-23,99023.47208187604,0.0,,
full_exit,14896.849609375,0.1352428874741198,2021-09-22,101038.16503731563,-6.194229904824169,,
short,14448.580078125,0.1398589542930746,2021-09-30,99017.40173656931,0.0,,
full_exit,15215.7001953125,0.1398589542930746,2021-10-21,101145.45365472265,107.28861740701541,,
long,15782.830078125,0.12817150429175592,2021-11-29,99122.54458162819,0.0,,
full_exit,14980.9404296875,0.12817150429175592,2021-12-20,101042.67425220642,-102.77940251622931,,
long,15341.08984375,0.1317281565799205,2021-12-21,99021.82076716228,0.0,,
full_exit,14506.900390625,0.1317281565799205,2022-01-18,100932.78801330784,-109.88623889857263,,
short,14340.259765625,0.1407684235333778,2022-01-19,98914.13225304168,0.0,,
full_exit,13694.6201171875,0.1407684235333778,2022-02-25,100841.90233782664,-90.88567548120045,,
short,12581.2197265625,0.1603054465775222,2022-03-14,98825.06429107011,0.0,,
full_exit,13436.5498046875,0.1603054465775222,2022-03-16,100979.01640797166,137.11407014502038,,
short,13411.9599609375,0.1505805515406761,2022-04-11,98959.43607981224,0.0,,
