type,price,quantity,date,balance,profit,Metric,Value
short,2132.169921875,0.9415194462586279,2022-09-16,98366.49276447954,-1633.507235520461,,
partial_exit,2132.169921875,0.47075972312931397,2022-09-16,99370.23248656606,-629.767513433937,,
partial_exit,2147.02001953125,0.23537986156465698,2022-09-19,99875.59776153987,-124.40223846012668,,
full_exit,2121.419921875,0.23537986156465698,2022-09-20,100374.93728907131,374.937289071313,,
short,2085.360107421875,0.9626628698979437,2022-09-21,98367.43854328989,-1632.5614567101147,,
partial_exit,2085.360107421875,0.48133143494897185,2022-09-21,99371.1879161806,-628.8120838194009,,
partial_exit,2064.070068359375,0.24066571747448592,2022-09-22,99867.93882009992,-132.06117990007624,,
full_exit,2027.81005859375,0.24066571747448592,2022-09-23,100355.96318275337,355.963182753374,,
short,2005.4599609375,1.0008273925931643,2022-09-26,98348.8439190983,-1651.1560809016955,,
partial_exit,2005.4599609375,0.5004136962965822,2022-09-26,99352.40355092584,-647.5964490741608,,
partial_exit,2002.6300048828125,0.2502068481482911,2022-09-27,99853.47529245476,-146.5247075452353,,
full_exit,2044.06005859375,0.2502068481482911,2022-09-28,100364.91311714132,364.91311714131734,,
short,2000.550048828125,1.0033731790507587,2022-09-29,98357.61485479849,-1642.3851452015078,,
partial_exit,2000.550048828125,0.5016865895253794,2022-09-29,99361.26398596991,-638.736014030088,,
partial_exit,1972.2900390625,0.2508432947626897,2022-09-30,99855.99971759599,-144.00028240401298,,
full_exit,2023.5,0.2508432947626897,2022-10-03,100363.58112454829,363.581124548291,,
short,2088.389892578125,0.9611575068547098,2022-10-04,98356.30950205732,-1643.6904979426763,,
partial_exit,2088.389892578125,0.4805787534273549,2022-10-04,99359.9453133028,-640.0546866971999,,
partial_exit,2083.85009765625,0.24028937671367745,2022-10-05,99860.67235443335,-139.32764556664915,,
full_exit,2063.68994140625,0.24028937671367745,2022-10-06,100356.55512418415,356.5551241841458,,
short,2004.780029296875,1.0011727337425804,2022-10-07,98349.42402170047,-1650.57597829953,,
partial_exit,2004.780029296875,0.5005863668712902,2022-10-07,99352.98957294232,-647.0104270576849,,
partial_exit,1988.510009765625,0.2502931834356451,2022-10-10,99850.7000735802,-149.2999264198006,,
full_exit,1975.25,0.2502931834356451,2022-10-11,100345.09168416145,345.0916841614526,,
short,1969.25,1.019119885074637,2022-10-12,98338.18985047823,-1661.8101495217707,,
partial_exit,1969.25,0.5095599425373185,2022-10-12,99341.64076731984,-658.359232680159,,
partial_exit,2017.93994140625,0.25477997126865926,2022-10-13,99855.77144761321,-144.2285523867904,,
full_exit,1969.3800048828125,0.25477997126865926,2022-10-14,100357.53002867433,357.5300286743295,,
short,2089.5,0.9605889449980792,2022-11-07,98350.37942810084,-1649.620571899155,,
partial_exit,2089.5,0.4802944724990396,2022-11-07,99353.95472838759,-646.0452716124128,,
partial_exit,2101.1201171875,0.2401472362495198,2022-11-08,99858.53291755843,-141.46708244156616,,
