type,price,quantity,date,balance,profit,Metric,Value
long,6016.60009765625,0.3324136501575191,2018-06-14,98000.0,0.0,,
full_exit,6241.5,0.3324136501575191,2018-07-16,100074.75979745816,74.75979745815857,,
long,6203.60009765625,0.3226344645757127,2018-07-17,98073.264601509,0.0,,
full_exit,6328.2998046875,0.3226344645757127,2018-08-16,100114.99222066894,40.23242321077851,,
long,6339.2001953125,0.31586001115629264,2018-08-17,98112.69237625555,0.0,,
full_exit,6185.0,0.31586001115629264,2018-09-17,100066.28654525723,-48.70567541170749,,
long,6195.2001953125,0.3230445615654868,2019-03-22,98064.96081435209,0.0,,
full_exit,6319.39990234375,0.3230445615654868,2019-04-23,100106.40858516171,40.122039904483245,,
long,6365.2998046875,0.3145379217219019,2019-05-17,98104.28041345847,0.0,,
full_exit,6530.89990234375,0.3145379217219019,2019-06-17,100158.49609571545,52.087510553741595,,
long,6700.2998046875,0.29896720748419353,2019-07-19,98155.32617380115,0.0,,
full_exit,6467.39990234375,0.29896720748419353,2019-08-19,100088.8666622884,-69.62943342704966,,
long,6724.10009765625,0.29770189381081746,2019-11-08,98087.08932904263,0.0,,
full_exit,6730.0,0.29770189381081746,2019-12-09,100090.62307438943,1.7564121010218514,,
long,6826.39990234375,0.2932457063935698,2020-01-07,98088.81061290164,0.0,,
full_exit,7049.2001953125,0.2932457063935698,2020-02-06,100155.95830368574,65.33522929630999,,
short,6708.10009765625,0.2986119969756543,2020-02-26,98152.83913761203,0.0,,
partial_exit,5760.60009765625,0.14930599848782716,2020-03-09,99012.93128708166,0.0,,
partial_exit,5939.60009765625,0.07465299924391358,2020-03-10,99456.34024868114,0.0,,
full_exit,5725.89990234375,0.07465299924391358,2020-03-11,99883.79584976153,-272.1624539242039,,
short,5304.60009765625,0.3765931229910942,2020-03-12,97886.1199327663,0.0,,
partial_exit,4546.0,0.1882965614955471,2020-03-23,98742.11610132507,0.0,,
partial_exit,4735.7001953125,0.09414828074777355,2020-03-24,99187.97413285064,0.0,,
full_exit,4998.10009765625,0.09414828074777355,2020-03-25,99658.53666405025,-225.25918571128568,,
short,5113.2998046875,0.3898012652130844,2020-03-26,97665.36593076924,0.0,,
full_exit,5387.2998046875,0.3898012652130844,2020-04-09,99765.34221071863,106.80554666838725,,
short,5755.7001953125,0.3466662224414278,2020-05-29,97770.03536650426,0.0,,
full_exit,6144.89990234375,0.3466662224414278,2020-06-09,99900.26460293047,134.9223922118399,,
short,5719.7998046875,0.3493138501842671,2020-06-15,97902.25931087186,0.0,,
full_exit,6032.7001953125,0.3493138501842671,2020-07-02,100009.56504310385,109.30044017337786,,
long,6156.2998046875,0.324901542211947,2020-07-21,98009.37374224178,0.0,,
full_exit,6120.0,0.324901542211947,2020-08-20,99997.77118057889,-11.793862524966244,,
short,5883.2001953125,0.33994345886870597,2020-09-17,97997.8157569673,0.0,,
full_exit,6195.7001953125,0.33994345886870597,2020-10-13,100104.00351147536,106.23233089646965,,
short,5960.2998046875,0.3359025780305487,2020-10-29,98101.92344124585,0.0,,
full_exit,6298.7998046875,0.3359025780305487,2020-11-09,100217.70653413869,113.70302266333601,,
long,6681.89990234375,0.29996769780698523,2021-01-05,98213.35240345592,0.0,,
full_exit,6765.5,0.29996769780698523,2021-02-04,100242.78386296908,25.077328830389888,,
long,6840.5,0.2930861307301194,2021-02-05,98237.9281857097,0.0,,
full_exit,6739.60009765625,0.2930861307301194,2021-03-08,100213.2115010001,-29.572361968981568,,
long,6824.2001953125,0.29369950655854415,2021-03-26,98208.9472709801,0.0,,
full_exit,7045.60009765625,0.29369950655854415,2021-04-26,100278.23654307058,65.02504207048332,,
long,7067.89990234375,0.28375681016596693,2021-05-04,98272.67181220917,0.0,,
full_exit,7260.10009765625,0.28375681016596693,2021-06-03,100332.77465740574,54.538114335155115,,
long,7313.0,0.274395664316712,2021-06-30,98326.11916425763,0.0,,
full_exit,7392.60009765625,0.274395664316712,2021-07-30,100354.6165790818,21.841921676066704,,
long,7528.5,0.26659923378915273,2021-09-06,98347.52424750017,0.0,,
full_exit,7206.5,0.26659923378915273,2021-10-06,100268.7716258017,-85.84495328010235,,
long,7381.10009765625,0.2716905889344068,2021-10-18,98263.39619328566,0.0,,
full_exit,7369.89990234375,0.2716905889344068,2021-11-17,100265.72863814107,-3.042987660635845,,
long,7410.60009765625,0.27060083479569247,2021-11-23,98260.41406537825,0.0,,
full_exit,7387.60009765625,0.27060083479569247,2021-12-23,100259.50481894077,-6.223819200298749,,
short,6961.60009765625,0.2880358061724774,2022-01-25,98254.31472256195,0.0,,
full_exit,6990.60009765625,0.2880358061724774,2022-02-24,100267.85785731976,8.353038378991187,,
short,7120.7001953125,0.2816235906781338,2022-05-09,98262.50070017336,0.0,,
full_exit,7121.10009765625,0.2816235906781338,2022-06-08,100267.97047925372,0.1126219339639647,,
short,6686.0,0.29993410254039404,2022-06-14,98262.61106966865,0.0,,
full_exit,6650.60009765625,0.29993410254039404,2022-07-14,100257.35284131423,-10.617637939489214,,
short,6826.5,0.2937298845420471,2022-09-06,98252.20578448795,0.0,,
full_exit,6817.5,0.2937298845420471,2022-10-06,100254.70927235336,-2.643568960877019,,
short,6645.0,0.3017447984118988,2022-10-11,98249.61508690628,0.0,,
full_exit,6986.7001953125,0.3017447984118988,2022-11-02,100357.81552890522,103.10625655186595,,
short,7108.7998046875,0.28234812707126705,2023-03-13,98350.65921832711,0.0,,
full_exit,7343.89990234375,0.28234812707126705,2023-04-12,100424.19560115274,66.38007224751345,,
