type,price,quantity,date,balance,profit,Metric,Value
long,15908.5,0.12571895527548166,2020-07-14,98000.0,-2000.0,,
full_exit,15997.099609375,0.12571895527548166,2020-07-24,100011.13865032844,11.138650328444783,,
long,16514.400390625,0.12111991508587064,2020-08-31,98010.91587732188,-1989.0841226781195,,
full_exit,16185.2998046875,0.12111991508587064,2020-09-10,99971.27801530498,-28.721984695017454,,
long,16121.400390625,0.12402306945175903,2020-09-30,97971.85245499888,-2028.1475450011203,,
full_exit,16510.80078125,0.12402306945175903,2020-10-13,100019.572646996,19.57264699600637,,
short,15670.7001953125,0.12765169571288765,2020-10-29,98019.18119405609,-1980.8188059439126,,
partial_exit,15670.7001953125,0.06382584785644382,2020-10-29,99019.37692052605,-980.6230794739531,,
partial_exit,15580.599609375,0.03191292392822191,2020-10-30,99516.59941061611,-483.4005893838912,,
full_exit,15696.900390625,0.03191292392822191,2020-11-02,100017.533398691,17.533398690997274,,
long,17828.099609375,0.11220212539770223,2021-01-06,98017.18273071718,-1982.817269282823,,
full_exit,17944.900390625,0.11220212539770223,2021-01-18,100030.63869459536,30.638694595356355,,
long,18421.599609375,0.10860146872770855,2021-03-02,98030.02592070345,-1969.9740792965458,,
full_exit,18851.30078125,0.10860146872770855,2021-03-12,100077.304872975,77.30487297500076,,
long,19026.80078125,0.10519614518862928,2021-04-05,98075.7587755155,-1924.2412244845036,,
full_exit,19321.900390625,0.10519614518862928,2021-04-15,100108.34821432791,108.34821432791068,,
long,19255.900390625,0.10397680314452296,2021-04-29,98106.18125004135,-1893.8187499586493,,
full_exit,19361.900390625,0.10397680314452296,2021-05-10,100119.36975546123,119.36975546122994,,
long,19274.0,0.10389059848029597,2021-05-11,98116.982360352,-1883.0176396479947,,
full_exit,19527.30078125,0.10389059848029597,2021-05-21,100145.68532522082,145.68532522082387,,
long,19564.099609375,0.10237699390697398,2021-05-25,98142.7716187164,-1857.2283812835958,,
full_exit,20029.19921875,0.10237699390697398,2021-06-04,100193.30082509594,193.30082509593922,,
long,20300.0,0.09871261165034083,2021-07-06,98189.43480859401,-1810.5651914059854,,
full_exit,19985.5,0.09871261165034083,2021-07-16,100162.2557087319,162.25570873190009,,
long,20110.099609375,0.0996138832271501,2021-07-21,98159.01059455726,-1840.9894054427423,,
full_exit,20365.900390625,0.0996138832271501,2021-08-03,100187.73701788475,187.73701788474864,,
long,20477.30078125,0.09785248367267375,2021-08-23,98183.98227752706,-1816.0177224729414,,
full_exit,20795.099609375,0.09785248367267375,2021-09-02,100218.83442252505,218.83442252504756,,
short,20070.30078125,0.09986779522123665,2021-09-30,98214.45773407455,-1785.5422659254546,,
partial_exit,20070.30078125,0.049933897610618325,2021-09-30,99216.64607829979,-783.3539217002108,,
partial_exit,20150.900390625,0.024966948805309162,2021-10-01,99719.7525767334,-280.24742326659907,,
full_exit,20052.30078125,0.024966948805309162,2021-10-04,100220.39734376753,220.3973437675304,,
short,20183.400390625,0.09930972522382202,2021-10-05,98215.98939689218,-1784.0106031078176,,
partial_exit,20183.400390625,0.04965486261191101,2021-10-05,99218.19337032986,-781.8066296701436,,
partial_exit,20191.69921875,0.024827431305955504,2021-10-06,99719.50139563388,-280.49860436611925,,
full_exit,20416.19921875,0.024827431305955504,2021-10-07,100226.3831792661,226.38317926609307,,
short,20633.30078125,0.09715012080892489,2021-12-03,98221.85551568077,-1778.1444843192294,,
partial_exit,20633.30078125,0.048575060404462446,2021-12-03,99224.11934747343,-775.8806525265682,,
partial_exit,20861.099609375,0.024287530202231223,2021-12-06,99730.78393428789,-269.21606571211305,,
full_exit,21162.69921875,0.024287530202231223,2021-12-07,100244.77363072401,244.77363072401204,,
short,20748.5,0.09662845374916164,2021-12-13,98239.87815810952,-1760.1218418904755,,
partial_exit,20748.5,0.04831422687458082,2021-12-13,99242.32589441676,-757.674105583239,,
partial_exit,20648.599609375,0.02415711343729041,2021-12-14,99741.13645750162,-258.8635424983804,,
full_exit,20769.19921875,0.02415711343729041,2021-12-15,100242.86035903064,242.86035903064476,,
short,20739.80078125,0.09666713910738824,2021-12-16,98238.00315185003,-1761.9968481499673,,
partial_exit,20739.80078125,0.04833356955369412,2021-12-16,99240.43175544034,-759.5682445596613,,
partial_exit,20739.19921875,0.02416678477684706,2021-12-17,99741.63151940402,-258.3684805959783,,
full_exit,20538.19921875,0.02416678477684706,2021-12-20,100237.97375962757,237.97375962756632,,
long,21205.19921875,0.09454094038503108,2022-01-19,98233.21428443502,-1766.7857155649835,,
full_exit,21098.30078125,0.09454094038503108,2022-01-31,100227.86748082063,227.86748082062695,,
long,21319.900390625,0.0940228290418222,2022-02-01,98223.31013120421,-1776.6898687957873,,
full_exit,21548.80078125,0.0940228290418222,2022-02-11,100249.38934311597,249.38934311596677,,
short,21008.19921875,0.09543834604694963,2022-02-18,98244.40155625365,-1755.5984437463485,,
partial_exit,21008.19921875,0.047719173023474816,2022-02-18,99246.89544968482,-753.1045503151836,,
partial_exit,20907.80078125,0.023859586511737408,2022-02-22,99745.74693119522,-254.25306880478456,,
full_exit,20744.19921875,0.023859586511737408,2022-02-23,100240.6949470717,240.6949470716936,,
short,20761.900390625,0.09656215766484962,2022-02-24,98235.88104813026,-1764.1189518697356,,
partial_exit,20761.900390625,0.04828107883242481,2022-02-24,99238.28799760099,-761.7120023990137,,
partial_exit,21106.0,0.024140539416212404,2022-02-25,99747.79822251956,-252.2017774804408,,
full_exit,21126.400390625,0.024140539416212404,2022-02-28,100257.80092387213,257.8009238721279,,
