date,balance,Type,type,price,quantity,date,Type,Metric,Value,Type,Date,Date,Open,High,Low,Close,Adj Close,Volume,bb_upper,bb_lower,kc_upper,kc_lower,chaikin,sma_100,signal_long,signal_short,buy_signal,sell_signal,Type
2022-06-09,68310.87918826888,Performance,buy,19104.099609375,0.07222561941541857,2021-04-06,Trade History,,,,,2022-06-09,20718.400390625,20771.69921875,20563.900390625,20563.900390625,20563.900390625,239596000.0,21200.0748736412,19821.575126358803,21220.480942454284,20134.604148585247,-65239043.11058426,21149.05603515625,0.0,0.0,,,Data with Signals
2022-06-10,68334.26961909284,Performance,sell,19104.099609375,0.07406998254763633,2021-04-06,Trade History,,,,,2022-06-10,20390.30078125,20390.30078125,20196.19921875,20274.80078125,20274.80078125,283280000.0,21132.157891542003,19947.062225645495,21200.45448364911,20077.917890386656,-107079209.12126541,21139.058046875,0.0,0.0,,,Data with Signals
2022-06-13,70931.06978718485,Performance,buy,19129.099609375,0.07216806612916922,2021-04-07,Trade History,,,,,2022-06-13,19943.400390625,19943.400390625,19602.900390625,19742.599609375,19742.599609375,340413100.0,21183.71351765413,19859.78648234587,21189.59218907539,19918.001789218877,-133897611.66650963,21124.43205078125,0.0,0.0,,,Data with Signals
2022-06-14,72116.76755443239,Performance,sell,19129.099609375,0.07208209295036706,2021-04-07,Trade History,,,,,2022-06-14,19844.30078125,19844.30078125,19435.0,19548.5,19548.5,316000900.0,21265.657018789065,19712.052942148435,21111.25974844916,19804.849089055173,-177478900.28167534,21109.33505859375,0.0,0.0,,,Data with Signals
2022-06-15,71959.84790022779,Performance,buy,19228.900390625,0.07179179286215802,2021-04-08,Trade History,,,,,2022-06-15,19665.400390625,19743.400390625,19383.69921875,19611.599609375,19611.599609375,281533900.0,21310.680799036236,19579.089122838763,21036.94948222781,19717.929867776107,-155240787.34249306,21099.23705078125,0.0,0.0,,,Data with Signals
2022-06-16,71783.2053658283,Performance,sell,19228.900390625,0.07223014476012835,2021-04-08,Trade History,,,,,2022-06-16,19284.0,19320.69921875,18952.69921875,19004.099609375,19004.099609375,284709200.0,21452.628927610713,19327.410916139284,20968.849568741825,19524.441197333144,-197313755.7636776,21083.5650390625,0.0,0.0,,,Data with Signals
2022-06-17,71623.17312530613,Performance,buy,19228.0,0.0718039221089277,2021-04-09,Trade History,,,,,2022-06-17,19067.400390625,19194.0,18787.69921875,18930.5,18930.5,579457700.0,21564.727075133476,19090.172729554022,20852.11166338546,19390.484744015703,-251359217.707304,21066.9600390625,0.0,0.0,,,Data with Signals
2022-06-20,70190.70966280001,Performance,sell,19228.0,0.07372670371215162,2021-04-09,Trade History,,,,,2022-06-20,18967.69921875,19186.5,18967.69921875,19183.599609375,19183.599609375,126178800.0,21610.496250467957,18943.00355421954,20741.967658241607,19322.01949309754,-211534473.42794037,21052.83703125,0.0,0.0,,,Data with Signals
2022-06-21,68786.89546954402,Performance,buy,19201.30078125,0.07194227385640015,2021-04-12,Trade History,,,,,2022-06-21,19248.19921875,19385.5,19239.400390625,19257.30078125,19257.30078125,275427300.0,21631.054049602863,18819.55591133464,20639.02803007574,19277.398588993015,-242173449.89198112,21039.96904296875,0.0,0.0,,,Data with Signals
2022-06-22,67411.15756015314,Performance,sell,19201.30078125,0.073706687811821,2021-04-12,Trade History,,,,,2022-06-22,18947.099609375,19142.80078125,18871.69921875,19004.0,19004.0,283616600.0,21656.44324615306,18656.18663665944,20556.7589914971,19177.912711469868,-234855465.093935,21022.59103515625,0.0,0.0,,,Data with Signals
