date,balance,Type,type,price,quantity,date,Type,Metric,Value,Type,Date,Date,Open,High,Low,Close,Adj Close,Volume,bb_upper,bb_lower,kc_upper,kc_lower,chaikin,sma_100,signal_long,signal_short,buy_signal,sell_signal,Type
2021-09-02,68217.99140649641,Performance,sell,5910.0,0.27380255702093625,2020-11-06,Trade History,,,,,2021-09-02,7149.7998046875,7168.7998046875,7129.7001953125,7163.89990234375,7163.89990234375,538705600.0,7223.871566810965,7067.248403892159,7252.862102608068,7006.413917879795,495923380.2735672,7061.392016601562,1.0,0.0,7163.89990234375,,Data with Signals
2021-09-03,68221.31364277258,Performance,buy,6186.2998046875,0.2478443878823347,2020-11-09,Trade History,,,,,2021-09-03,7163.89990234375,7182.2001953125,7123.89990234375,7138.39990234375,7138.39990234375,499092300.0,7224.004238478512,7068.915732224614,7253.065758386467,7007.8791939299335,387016428.2370758,7063.871015625,1.0,0.0,7138.39990234375,,Data with Signals
2021-09-06,69572.87616083625,Performance,buy,6296.89990234375,0.23862137208551207,2020-11-10,Trade History,,,,,2021-09-06,7138.39990234375,7195.60009765625,7138.39990234375,7187.2001953125,7187.2001953125,306418900.0,7228.370524348113,7070.969465886263,7257.688122915137,7014.062109240178,376142166.1538925,7066.347016601562,1.0,0.0,7187.2001953125,,Data with Signals
2021-09-07,69523.17621685962,Performance,buy,6382.10009765625,0.2307270920478843,2020-11-11,Trade History,,,,,2021-09-07,7187.2001953125,7187.2001953125,7147.89990234375,7149.39990234375,7149.39990234375,466824500.0,7228.822631220475,7072.227368779524,7254.8607291404805,7019.465652779803,200302264.1315689,7068.006015625,1.0,0.0,7149.39990234375,,Data with Signals
2021-09-08,68132.71269252243,Performance,buy,6338.89990234375,0.22765352837065103,2020-11-12,Trade History,,,,,2021-09-08,7149.39990234375,7149.39990234375,7061.10009765625,7095.5,7095.5,567994400.0,7228.927546209089,7065.572453790911,7256.502527258053,7009.888008765061,70247308.36300468,7068.766015625,1.0,0.0,7095.5,,Data with Signals
2021-09-09,66770.05843867199,Performance,buy,6316.39990234375,0.22389517637365508,2020-11-13,Trade History,,,,,2021-09-09,7095.5,7095.5,6998.60009765625,7024.2001953125,7024.2001953125,695389400.0,7228.3080586475435,7046.601951118081,7252.835619900144,6992.793949894579,-93693362.64035797,7069.007016601562,0.0,-1.0,,7024.2001953125,Data with Signals
2021-09-10,66755.22647012386,Performance,buy,6421.2998046875,0.21583281935636137,2020-11-16,Trade History,,,,,2021-09-10,7024.2001953125,7055.2001953125,7014.39990234375,7029.2001953125,7029.2001953125,492655900.0,7227.782325389312,7030.727684376313,7239.308492409654,6988.489726987952,-195271538.7715931,7070.70001953125,0.0,-1.0,,7029.2001953125,Data with Signals
2021-09-13,68120.40945774096,Performance,buy,6365.2998046875,0.21337701877960058,2020-11-17,Trade History,,,,,2021-09-13,7029.2001953125,7090.7998046875,7029.2001953125,7068.39990234375,7068.39990234375,545721200.0,7214.596392212557,7028.883588256193,7234.76474276052,6984.3669609504095,-171718567.46881104,7072.431020507813,0.0,-1.0,,7068.39990234375,Data with Signals
2021-09-14,68097.94569994531,Performance,buy,6385.2001953125,0.20845775877481285,2020-11-18,Trade History,,,,,2021-09-14,7068.39990234375,7068.5,7020.10009765625,7034.10009765625,7034.10009765625,678394800.0,7214.773072099017,7016.716918135358,7224.872853197018,6979.884421142632,-237451547.86505127,7073.39001953125,0.0,-1.0,,7034.10009765625,Data with Signals
2021-09-15,66735.9867859464,Performance,buy,6334.39990234375,0.20592694678462484,2020-11-19,Trade History,,,,,2021-09-15,7034.10009765625,7047.2998046875,7016.5,7016.5,7016.5,772561700.0,7210.720048418648,7004.309932050101,7210.894449023493,6977.504989664762,-488570894.5848713,7074.169018554688,0.0,-1.0,,7016.5,Data with Signals
2021-09-16,66735.37565607169,Performance,sell,6334.39990234375,0.2478443878823347,2020-11-19,Trade History,,,,,2021-09-16,7016.5,7059.0,7016.2998046875,7027.5,7027.5,667606300.0,7205.149492177168,6995.700507822832,7201.561681556969,6974.133048684785,-647871212.9934902,7074.813017578125,0.0,0.0,,,Data with Signals
2021-09-17,66755.96423449775,Performance,buy,6351.5,0.2062086228919768,2020-11-20,Trade History,,,,,2021-09-17,7027.5,7092.7001953125,6941.7001953125,6963.60009765625,6963.60009765625,1627774500.0,7215.14114956281,6976.178869968439,7207.6605783283285,6944.368005729686,-1021837569.6058407,7074.999018554688,0.0,0.0,,,Data with Signals
2021-09-20,68085.35845775959,Performance,sell,6351.5,0.23862137208551207,2020-11-20,Trade History,,,,,2021-09-20,6963.60009765625,6963.60009765625,6828.2998046875,6903.89990234375,6903.89990234375,905908000.0,7232.335047635322,6940.584971895928,7204.502474514321,6914.742416270311,-1048056363.9710197,7074.401015625,0.0,0.0,,,Data with Signals
2021-09-21,68077.92495416394,Performance,buy,6333.7998046875,0.20743495221558694,2020-11-23,Trade History,,,,,2021-09-21,6903.89990234375,7004.89990234375,6903.89990234375,6981.0,6981.0,811822000.0,7232.501602428146,6927.618417103105,7202.454619798671,6901.81456710171,-827445146.978632,7074.596015625,0.0,0.0,,,Data with Signals
2021-09-22,66716.36645508067,Performance,sell,6333.7998046875,0.2307270920478843,2020-11-23,Trade History,,,,,2021-09-22,6981.0,7090.5,6981.0,7083.39990234375,7083.39990234375,623048700.0,7228.95083169439,6926.929197602485,7211.973218136298,6898.25126569619,-489438597.5888748,7075.7320166015625,0.0,0.0,,,Data with Signals
2021-09-23,66719.0324909707,Performance,sell,6333.7998046875,0.22389517637365508,2020-11-23,Trade History,,,,,2021-09-23,7083.39990234375,7131.39990234375,7070.7001953125,7078.39990234375,7078.39990234375,731206400.0,7221.70317917828,6927.006830587346,7210.813798923913,6903.846429751909,-480300769.53580856,7077.284013671875,0.0,0.0,,,Data with Signals
2021-09-24,66750.43015144662,Performance,buy,6432.2001953125,0.20912970966153555,2020-11-24,Trade History,,,,,2021-09-24,7078.39990234375,7080.2001953125,7041.2998046875,7051.5,7051.5,836348200.0,7216.450197692462,6924.909812073163,7203.05065438354,6910.499076323156,-559454135.7946796,7077.406015625,0.0,0.0,,,Data with Signals
2021-09-27,68140.32016928641,Performance,sell,6432.2001953125,0.22765352837065103,2020-11-24,Trade History,,,,,2021-09-27,7051.5,7122.10009765625,7043.2001953125,7063.39990234375,7063.39990234375,900413700.0,7207.84413352802,6925.055866471979,7204.7791355880845,6910.032506926308,-680775608.7982006,7077.278012695312,0.0,0.0,,,Data with Signals
2021-09-28,68112.3474770284,Performance,buy,6391.10009765625,0.21084744675351325,2020-11-25,Trade History,,,,,2021-09-28,7063.39990234375,7071.39990234375,7015.60009765625,7028.10009765625,7028.10009765625,819400500.0,7201.996443580799,6921.743546653576,7198.581094773147,6910.648505150589,-812427068.2995071,7076.26201171875,0.0,0.0,,,Data with Signals
2021-09-29,66750.10052748783,Performance,buy,6362.89990234375,0.2075462784350535,2020-11-26,Trade History,,,,,2021-09-29,7028.10009765625,7117.5,7026.89990234375,7108.2001953125,7108.2001953125,810850000.0,7195.808702672683,6923.771326624192,7207.230551520943,6912.2057903743425,-587395001.4426899,7076.10701171875,0.0,0.0,,,Data with Signals
2021-09-30,66785.51079151816,Performance,sell,6362.89990234375,0.21583281935636137,2020-11-26,Trade History,,,,,2021-09-30,7108.2001953125,7159.60009765625,7072.60009765625,7086.39990234375,7086.39990234375,868050200.0,7184.035522270295,6927.79450702658,7212.2942992183525,6912.224277228572,-630514545.9227581,7077.491010742187,0.0,0.0,,,Data with Signals
2021-10-01,66820.49998570781,Performance,buy,6367.60009765625,0.20755868822243648,2020-11-27,Trade History,,,,,2021-10-01,7086.39990234375,7086.39990234375,6989.60009765625,7027.10009765625,7027.10009765625,815417000.0,7173.21701166727,6927.483037160855,7213.094814248153,6904.726773519303,-649264499.6686878,7077.716010742188,0.0,-1.0,,7027.10009765625,Data with Signals
2021-10-04,68158.4485944242,Performance,sell,6367.60009765625,0.21337701877960058,2020-11-27,Trade History,,,,,2021-10-04,7027.10009765625,7072.5,7002.7001953125,7011.0,7011.0,792854800.0,7148.076029674765,6935.003999622109,7207.142889974519,6901.552832291274,-790188200.1650314,7078.193012695312,0.0,-1.0,,7011.0,Data with Signals
2021-10-05,68129.36192946552,Performance,buy,6266.2001953125,0.21103566088237963,2020-11-30,Trade History,,,,,2021-10-05,7011.0,7084.5,7011.0,7077.10009765625,7077.10009765625,846145500.0,7133.9656549101555,6941.884393917969,7208.757862134684,6904.271619468891,-560986604.4102497,7078.528012695312,0.0,-1.0,,7077.10009765625,Data with Signals
2021-10-06,66766.7746908762,Performance,sell,6266.2001953125,0.20845775877481285,2020-11-30,Trade History,,,,,2021-10-06,7077.10009765625,7077.10009765625,6945.5,6995.89990234375,6995.89990234375,944014100.0,7126.832438953752,6939.057600108748,7213.552360755785,6887.931437331973,-486523071.8734684,7078.158012695312,0.0,-1.0,,6995.89990234375,Data with Signals
2021-10-07,66769.20727233124,Performance,sell,6266.2001953125,0.2062086228919768,2020-11-30,Trade History,,,,,2021-10-07,6995.89990234375,7094.89990234375,6995.89990234375,7078.0,7078.0,709629100.0,7131.4295774553275,6939.8404420759225,7219.49975496952,6887.176062347975,-263128091.5441513,7078.596010742188,0.0,-1.0,,7078.0,Data with Signals
2021-10-08,66809.71833534574,Performance,buy,6384.7001953125,0.21111586690878506,2020-12-01,Trade History,,,,,2021-10-08,7078.0,7109.2998046875,7070.5,7095.60009765625,7095.60009765625,707356500.0,7138.168868401381,6939.741141364244,7215.090226594447,6899.635531484478,-81687681.43564987,7080.050009765625,0.0,0.0,,,Data with Signals
2021-10-11,68201.66924749335,Performance,sell,6384.7001953125,0.20592694678462484,2020-12-01,Trade History,,,,,2021-10-11,7095.60009765625,7146.89990234375,7085.89990234375,7146.89990234375,7146.89990234375,709511700.0,7152.144765874425,6933.6152438912,7220.214957618191,6911.565471566313,225717816.46652222,7081.321010742187,1.0,0.0,7146.89990234375,,Data with Signals
2021-10-12,68180.88938020288,Performance,buy,6463.39990234375,0.20844276124875802,2020-12-02,Trade History,,,,,2021-10-12,7146.89990234375,7146.89990234375,7063.39990234375,7130.2001953125,7130.2001953125,815613600.0,7163.2530913626315,6932.116928168619,7227.5468850176485,6916.483064304045,486664681.5366001,7082.44201171875,1.0,0.0,7130.2001953125,,Data with Signals
2021-10-13,66817.27159259882,Performance,buy,6490.2998046875,0.2034272659164264,2020-12-03,Trade History,,,,,2021-10-13,7130.2001953125,7152.89990234375,7087.89990234375,7141.7998046875,7141.7998046875,1041234500.0,7175.506567207558,6932.393432792442,7231.76144879573,6925.56084910247,767321982.308239,7083.344008789062,1.0,0.0,7141.7998046875,,Data with Signals
2021-10-14,66854.83039922314,Performance,sell,6490.2998046875,0.20743495221558694,2020-12-03,Trade History,,,,,2021-10-14,7141.7998046875,7216.2001953125,7141.7998046875,7207.7001953125,7207.7001953125,785955800.0,7200.942551918988,6924.9774676122615,7243.641403821136,6938.259760051044,1005315719.5540619,7085.123012695312,0.0,0.0,,,Data with Signals
2021-10-15,66911.12433349015,Performance,buy,6550.2001953125,0.20164638126675968,2020-12-04,Trade History,,,,,2021-10-15,7207.7001953125,7243.89990234375,7206.2998046875,7234.0,7234.0,813605700.0,7225.424551920383,6927.5354578452425,7249.885098248886,6959.263573825945,1133838463.7769928,7087.194013671875,0.0,0.0,,,Data with Signals
2021-10-18,68331.72883648695,Performance,sell,6550.2001953125,0.20912970966153555,2020-12-04,Trade History,,,,,2021-10-18,7234.0,7234.0,7180.2001953125,7203.7998046875,7203.7998046875,580835500.0,7227.748131995822,6955.201868004178,7255.743604516849,6972.305156824665,1060665613.3118057,7089.035009765625,0.0,0.0,,,Data with Signals
2021-10-19,68326.74782384705,Performance,buy,6555.39990234375,0.20163598432298002,2020-12-07,Trade History,,,,,2021-10-19,7203.7998046875,7223.2998046875,7189.5,7217.5,7217.5,677316100.0,7240.218074058723,6966.381925941278,7258.53941450334,6989.218988615173,1075856952.2153263,7090.9840087890625,0.0,0.0,,,Data with Signals
2021-10-20,66960.21286737011,Performance,sell,6555.39990234375,0.21084744675351325,2020-12-07,Trade History,,,,,2021-10-20,7217.5,7229.2998046875,7199.2998046875,7223.10009765625,7223.10009765625,655710900.0,7256.376102788401,6964.193916742848,7260.87852718457,7005.7790942381325,1106669856.2914944,7092.410009765625,0.0,0.0,,,Data with Signals
2021-10-21,66965.31708296026,Performance,sell,6555.39990234375,0.20755868822243648,2020-12-07,Trade History,,,,,2021-10-21,7223.10009765625,7227.10009765625,7181.7001953125,7190.2998046875,7190.2998046875,615511300.0,7265.193544273454,6966.566465492171,7262.804344536039,7014.704894786882,897017666.0198536,7093.2330078125,0.0,0.0,,,Data with Signals
2021-10-22,67004.27709977957,Performance,buy,6558.7998046875,0.20586461740504555,2020-12-08,Trade History,,,,,2021-10-22,7190.2998046875,7235.2001953125,7190.2998046875,7204.60009765625,7204.60009765625,482745100.0,7274.549679956768,6972.520339574481,7265.813538285583,7024.237696845869,673943447.3381844,7094.635009765625,0.0,0.0,,,Data with Signals
2021-10-25,68378.30147999457,Performance,sell,6558.7998046875,0.2075462784350535,2020-12-08,Trade History,,,,,2021-10-25,7204.60009765625,7247.5,7204.60009765625,7222.7998046875,7222.7998046875,590620500.0,7285.773605049909,6977.236404715716,7269.88840219886,7034.976963812929,492942582.4672775,7096.1730078125,0.0,0.0,,,Data with Signals
2021-10-26,68360.0406908753,Performance,buy,6564.2998046875,0.20572573559553808,2020-12-09,Trade History,,,,,2021-10-26,7222.7998046875,7281.2001953125,7222.7998046875,7277.60009765625,7277.60009765625,683335400.0,7303.060295165121,6984.899714600505,7281.74673331385,7046.9600450122925,564702354.6272964,7098.177006835937,0.0,0.0,,,Data with Signals
2021-10-27,66992.8398770578,Performance,buy,6599.7998046875,0.20052676399808883,2020-12-10,Trade History,,,,,2021-10-27,7277.60009765625,7280.5,7247.2998046875,7253.2998046875,7253.2998046875,606503800.0,7316.250513594164,6986.219457108961,7285.361348742293,7060.287603969456,419494413.6955948,7099.75900390625,0.0,0.0,,,Data with Signals
2021-10-28,66999.69511762743,Performance,buy,6546.7998046875,0.19810713731970114,2020-12-11,Trade History,,,,,2021-10-28,7253.2998046875,7257.89990234375,7219.7001953125,7249.5,7249.5,677063000.0,7326.885044387251,6991.894936081499,7289.222116868026,7071.031697490222,442641116.6025963,7101.44400390625,0.0,0.0,,,Data with Signals
2021-10-29,67030.14174814631,Performance,sell,6546.7998046875,0.21103566088237963,2020-12-11,Trade History,,,,,2021-10-29,7249.5,7249.5,7192.10009765625,7237.60009765625,7237.60009765625,875049200.0,7329.083868192964,7010.746112275787,7295.2390488180945,7075.962039916748,574851210.6068954,7102.938002929687,0.0,0.0,,,Data with Signals
2021-11-01,68423.38738995447,Performance,buy,6531.7998046875,0.19882124618861488,2020-12-14,Trade History,,,,,2021-11-01,7237.60009765625,7303.39990234375,7237.60009765625,7288.60009765625,7288.60009765625,644379600.0,7333.229093263886,7034.360896970489,7307.140063886014,7083.679987380034,689476490.1471062,7104.483002929687,0.0,0.0,,,Data with Signals
2021-11-02,68409.86215281901,Performance,sell,6531.7998046875,0.21111586690878506,2020-12-14,Trade History,,,,,2021-11-02,7288.60009765625,7288.60009765625,7240.0,7274.7998046875,7274.7998046875,788360700.0,7339.691325204218,7047.668635733282,7313.317200658775,7092.6247132843155,782074767.2479668,7105.7639990234375,0.0,0.0,,,Data with Signals
2021-11-03,67041.66490976264,Performance,sell,6531.7998046875,0.2034272659164264,2020-12-14,Trade History,,,,,2021-11-03,7274.7998046875,7277.60009765625,7235.2998046875,7248.89990234375,7248.89990234375,729024900.0,7322.371692302075,7090.288268635426,7315.239418527582,7099.450865962594,666053643.4539986,7106.527998046875,0.0,0.0,,,Data with Signals
2021-11-04,67051.51124690418,Performance,buy,6513.2998046875,0.2037126587674671,2020-12-15,Trade History,,,,,2021-11-04,7248.89990234375,7293.0,7247.60009765625,7279.89990234375,7279.89990234375,988387200.0,7320.573106068727,7112.276845103148,7320.5213507660255,7107.988888028657,691037220.1882515,7107.476997070313,0.0,0.0,,,Data with Signals
2021-11-05,67083.00797400548,Performance,sell,6513.2998046875,0.20844276124875802,2020-12-15,Trade History,,,,,2021-11-05,7279.89990234375,7331.2998046875,7270.0,7304.0,7304.0,829628100.0,7321.853784215189,7131.836157191061,7330.624042062119,7114.9804597044995,667288956.9619637,7108.982998046875,1.0,0.0,7304.0,,Data with Signals
2021-11-08,68469.04756857004,Performance,buy,6570.89990234375,0.2020206991131275,2020-12-16,Trade History,,,,,2021-11-08,7304.0,7316.5,7293.5,7300.39990234375,7300.39990234375,617444100.0,7327.228519109968,7141.811422296282,7332.1265049460835,7128.258501860619,518325663.0687866,7111.811997070313,1.0,0.0,7300.39990234375,,Data with Signals
2021-11-09,68444.05151895936,Performance,sell,6570.89990234375,0.20164638126675968,2020-12-16,Trade History,,,,,2021-11-09,7300.39990234375,7314.10009765625,7268.7998046875,7274.0,7274.0,780375900.0,7322.47692537574,7160.94299649926,7335.219274564314,7133.5100173084165,218971151.77882957,7113.928999023437,1.0,0.0,7274.0,,Data with Signals
2021-11-10,67075.17048858017,Performance,buy,6551.10009765625,0.2026237700820298,2020-12-17,Trade History,,,,,2021-11-10,7274.0,7340.2001953125,7270.10009765625,7340.2001953125,7340.2001953125,908302100.0,7329.56157087748,7173.698390060019,7349.0460475224745,7139.842396612376,365606687.90759087,7116.431000976562,1.0,0.0,7340.2001953125,,Data with Signals
2021-11-11,67091.85377901634,Performance,sell,6551.10009765625,0.20163598432298002,2020-12-17,Trade History,,,,,2021-11-11,7340.2001953125,7394.39990234375,7329.7001953125,7384.2001953125,7384.2001953125,672658500.0,7354.746111820548,7166.163849116952,7364.717815317953,7150.790814196912,538903085.3597565,7119.532001953125,1.0,0.0,7384.2001953125,,Data with Signals
2021-11-12,67132.23536242018,Performance,buy,6529.2001953125,0.203283578171964,2020-12-18,Trade History,,,,,2021-11-12,7384.2001953125,7402.7001953125,7340.5,7347.89990234375,7347.89990234375,766415500.0,7366.8993440608165,7165.400607111059,7374.96376557041,7157.715452056134,374969892.887949,7121.911000976563,1.0,0.0,7347.89990234375,,Data with Signals
2021-11-15,68527.05343561,Performance,sell,6529.2001953125,0.20586461740504555,2020-12-18,Trade History,,,,,2021-11-15,7347.89990234375,7363.5,7324.10009765625,7351.89990234375,7351.89990234375,604752800.0,7376.628740875603,7170.481220061896,7380.271950471442,7168.704465922812,352934313.3659992,7124.068999023438,1.0,0.0,7351.89990234375,,Data with Signals
2021-11-16,68506.02069910902,Performance,buy,6416.2998046875,0.2069130591079303,2020-12-21,Trade History,,,,,2021-11-16,7351.89990234375,7368.2998046875,7324.10009765625,7327.0,7327.0,849713500.0,7381.24122955552,7176.818731381981,7383.6174231944,7175.361239257544,76948023.05814171,7126.608999023438,1.0,0.0,7327.0,,Data with Signals
2021-11-17,67135.90028512685,Performance,sell,6416.2998046875,0.20572573559553808,2020-12-21,Trade History,,,,,2021-11-17,7327.0,7327.0,7290.0,7291.2001953125,7291.2001953125,980280900.0,7381.453951587602,7183.416019115522,7381.863401491362,7179.345901738969,-334623158.64115906,7128.645,0.0,0.0,,,Data with Signals
2021-11-18,67126.68266945942,Performance,sell,6416.2998046875,0.19810713731970114,2020-12-21,Trade History,,,,,2021-11-18,7291.2001953125,7291.2998046875,7242.0,7256.0,7256.0,590225200.0,7376.293577936464,7195.146412297911,7379.266849861232,7177.255853061449,-553710756.7313976,7130.83,0.0,0.0,,,Data with Signals
2021-11-19,67144.04183625928,Performance,buy,6495.7998046875,0.20827091238597825,2020-12-23,Trade History,,,,,2021-11-19,7256.0,7289.5,7198.7998046875,7223.60009765625,7223.60009765625,1174484200.0,7374.166581816425,7199.173408417951,7381.717672567901,7164.393362963335,-762337217.7364998,7131.813999023438,0.0,0.0,,,Data with Signals
2021-11-22,68479.20967180992,Performance,sell,6495.7998046875,0.20052676399808883,2020-12-23,Trade History,,,,,2021-11-22,7223.60009765625,7272.60009765625,7207.7998046875,7255.5,7255.5,638191500.0,7372.110691624813,7204.499318140813,7382.0398547935765,7160.7272725918265,-682491265.9374332,7133.136000976562,0.0,0.0,,,Data with Signals
2021-11-23,68429.78241236204,Performance,buy,6502.10009765625,0.20791437273235977,2020-12-24,Trade History,,,,,2021-11-23,7255.5,7293.10009765625,7204.39990234375,7266.7001953125,7266.7001953125,624614500.0,7371.977820252216,7203.542199279034,7387.950400616807,7153.924656600938,-507344212.51623154,7134.15400390625,0.0,0.0,,,Data with Signals
2021-11-24,67061.1867641148,Performance,sell,6502.10009765625,0.19882124618861488,2020-12-24,Trade History,,,,,2021-11-24,7266.7001953125,7307.89990234375,7246.0,7286.2998046875,7286.2998046875,661514300.0,7372.142560168256,7206.677459362993,7390.059849069969,7154.741355972277,-325985247.30163765,7136.008002929688,0.0,0.0,,,Data with Signals
2021-11-25,67055.02877607179,Performance,buy,6602.7001953125,0.20456745496734244,2020-12-29,Trade History,,,,,2021-11-25,7286.2998046875,7311.89990234375,7286.2998046875,7310.39990234375,7310.39990234375,487924100.0,7373.554574901763,7211.355434863862,7387.349396554377,7164.689770358846,-85102466.84340668,7137.602001953125,0.0,0.0,,,Data with Signals
2021-11-26,67031.53312589615,Performance,sell,6602.7001953125,0.2037126587674671,2020-12-29,Trade History,,,,,2021-11-26,7310.39990234375,7310.39990234375,7042.10009765625,7044.0,7044.0,1714871800.0,7416.739532619761,7148.810467380238,7405.75417872777,7102.090781812765,-516736291.8299961,7137.735,0.0,0.0,,,Data with Signals
2021-11-29,68348.39342020088,Performance,sell,6602.7001953125,0.2026237700820298,2020-12-29,Trade History,,,,,2021-11-29,7044.0,7161.89990234375,7044.0,7110.0,7110.0,945061900.0,7427.4385165419635,7120.251473692412,7400.044238342982,7080.3869164317875,-610375701.6723728,7137.616000976563,0.0,0.0,,,Data with Signals
2021-11-30,68287.78136233395,Performance,buy,6555.7998046875,0.210095185449047,2020-12-30,Trade History,,,,,2021-11-30,7110.0,7110.0,6989.7001953125,7059.5,7059.5,1459578100.0,7442.846527958644,7083.31348180698,7390.525702250793,7055.483437783522,-518688128.6648712,7136.957001953125,0.0,0.0,,,Data with Signals
2021-12-01,66922.02573508727,Performance,sell,6555.7998046875,0.2020206991131275,2020-12-30,Trade History,,,,,2021-12-01,7059.5,7182.0,7059.39990234375,7168.7001953125,7168.7001953125,779578300.0,7443.441865315787,7074.698173746713,7392.751863048336,7042.913586566044,-239795476.25237083,7137.397001953125,0.0,0.0,,,Data with Signals
2021-12-02,66903.08991661083,Performance,buy,6460.5,0.21303045916163874,2020-12-31,Trade History,,,,,2021-12-02,7168.7001953125,7168.7001953125,7083.2001953125,7129.2001953125,7129.2001953125,724509800.0,7444.024854549311,7059.045213810064,7383.937418502067,7034.845644541897,-86378082.1159668,7137.777001953125,0.0,0.0,,,Data with Signals
2021-12-03,66907.39658969374,Performance,sell,6460.5,0.203283578171964,2020-12-31,Trade History,,,,,2021-12-03,7129.2001953125,7196.10009765625,7105.2998046875,7122.2998046875,7122.2998046875,867111100.0,7441.22632007539,7043.673728752736,7376.314844418536,7025.879318276003,-188352994.52275467,7138.88,0.0,0.0,,,Data with Signals
2021-12-06,68304.65221168198,Performance,buy,6571.89990234375,0.20922775869284216,2021-01-04,Trade History,,,,,2021-12-06,7122.2998046875,7246.2998046875,7122.2998046875,7232.2998046875,7232.2998046875,637274000.0,7436.059250503324,7042.030788559176,7386.218173967962,7021.919364600906,-55964553.02874184,7141.121997070312,0.0,0.0,,,Data with Signals
2021-12-07,68285.19520584939,Performance,sell,6571.89990234375,0.2069130591079303,2021-01-04,Trade History,,,,,2021-12-07,7232.2998046875,7344.7001953125,7232.2998046875,7339.89990234375,7339.89990234375,783615400.0,7443.7380051541495,7040.942024142725,7403.216508218036,7030.793627124034,231317713.9339981,7146.076997070312,0.0,0.0,,,Data with Signals
2021-12-08,66919.4913017324,Performance,sell,6571.89990234375,0.20791437273235977,2021-01-04,Trade History,,,,,2021-12-08,7339.89990234375,7378.89990234375,7333.60009765625,7337.39990234375,7337.39990234375,776663000.0,7443.329375331254,7041.070624668746,7405.576794265723,7051.365690537817,122150830.63881111,7150.639995117188,0.0,0.0,,,Data with Signals
2021-12-09,66961.57390996646,Performance,buy,6612.2998046875,0.2120362865828866,2021-01-05,Trade History,,,,,2021-12-09,7337.10009765625,7366.10009765625,7303.0,7321.2998046875,7321.2998046875,615185100.0,7433.044685753065,7045.0652751844345,7409.56948052613,7065.054635188977,-15819252.899829865,7153.8699951171875,0.0,0.0,,,Data with Signals
2021-12-10,67034.29172503755,Performance,sell,6612.2998046875,0.20827091238597825,2021-01-05,Trade History,,,,,2021-12-10,7321.2998046875,7331.60009765625,7284.7998046875,7291.7998046875,7291.7998046875,533854300.0,7425.425802370185,7047.074148801689,7407.267662440308,7077.735071718598,-189872858.08900452,7157.104995117187,0.0,0.0,,,Data with Signals
2021-12-13,68429.86520834254,Performance,buy,6841.89990234375,0.20484800431196531,2021-01-06,Trade History,,,,,2021-12-13,7291.7998046875,7309.2001953125,7226.60009765625,7231.39990234375,7231.39990234375,1173948800.0,7411.8069528573,7048.642998314575,7406.251703889446,7076.636465557898,-573933827.7252083,7159.142993164062,0.0,0.0,,,Data with Signals
2021-12-14,68416.49241259751,Performance,buy,6857.0,0.20030896162802983,2021-01-07,Trade History,,,,,2021-12-14,7231.39990234375,7284.5,7218.60009765625,7218.60009765625,7218.60009765625,662325900.0,7400.897159650008,7048.712801287492,7400.932484694617,7077.604449120837,-889613935.5104542,7161.074995117187,0.0,0.0,,,Data with Signals
2021-12-15,67048.16256434556,Performance,buy,6873.2998046875,0.19583725679589087,2021-01-08,Trade History,,,,,2021-12-15,7218.60009765625,7224.89990234375,7166.7998046875,7170.7998046875,7170.7998046875,813609300.0,7393.613848480667,7043.956073394333,7390.0817718665585,7075.413512002186,-1161112016.5202026,7162.8219921875,0.0,0.0,,,Data with Signals
2021-12-16,67050.58347392599,Performance,sell,6873.2998046875,0.20456745496734244,2021-01-08,Trade History,,,,,2021-12-16,7170.7998046875,7273.2998046875,7170.7998046875,7260.60009765625,7260.60009765625,1155236100.0,7394.051069570008,7043.978862070618,7397.273993370339,7073.526520159715,-890133459.9356289,7165.2619921875,0.0,0.0,,,Data with Signals
2021-12-17,67062.63653571108,Performance,buy,6798.5,0.19816846131844773,2021-01-11,Trade History,,,,,2021-12-17,7260.60009765625,7286.5,7236.2001953125,7269.89990234375,7269.89990234375,1477578800.0,7397.766492982108,7044.893419127267,7394.724042736853,7082.647831855814,-538531935.0027199,7167.1769921875,0.0,0.0,,,Data with Signals
2021-12-20,68383.14528062794,Performance,sell,6798.5,0.210095185449047,2021-01-11,Trade History,,,,,2021-12-20,7269.89990234375,7269.89990234375,7101.0,7198.0,7198.0,925062200.0,7394.4439558592185,7042.4659562501565,7408.159829589296,7061.4623426612125,-301996136.365345,7168.833994140625,0.0,0.0,,,Data with Signals
2021-12-21,68349.50311536943,Performance,buy,6754.10009765625,0.19971127780910114,2021-01-12,Trade History,,,,,2021-12-21,7198.0,7297.39990234375,7198.0,7297.39990234375,7297.39990234375,683669700.0,7398.157400889706,7041.822481922794,7416.544579821864,7064.999271708359,39753970.928611755,7170.990991210938,0.0,0.0,,,Data with Signals
2021-12-22,66982.51305306204,Performance,sell,6754.10009765625,0.21303045916163874,2021-01-12,Trade History,,,,,2021-12-22,7297.39990234375,7341.7001953125,7273.5,7341.7001953125,7341.7001953125,514772900.0,7406.597468463803,7038.922453411197,7422.407056594781,7078.3612272301825,339738212.918993,7173.3509912109375,0.0,0.0,,,Data with Signals
