type,price,quantity,date,balance,profit,Metric,Value
long,7615.60009765625,0.2626188316552379,2018-06-28,98000.0,0.0,,
full_exit,7700.89990234375,0.2626188316552379,2018-07-30,100022.40133504746,22.401335047456087,,
long,7748.7998046875,0.25816230605039164,2018-07-31,98021.9533083465,0.0,,
full_exit,7516.0,0.25816230605039164,2018-08-30,99962.30120062125,-60.10013442620402,,
short,7432.39990234375,0.26899064236061604,2018-08-31,97963.05517660883,0.0,,
full_exit,7495.7001953125,0.26899064236061604,2018-10-01,99979.32838708854,17.027186467283173,,
short,7233.2998046875,0.27644182070898676,2018-10-08,97979.74181934676,0.0,,
full_exit,7117.2998046875,0.27644182070898676,2018-11-07,99947.26113588629,-32.067251202242915,,
short,6701.60009765625,0.29827879813610736,2018-12-18,97948.31591316857,0.0,,
full_exit,6834.89990234375,0.29827879813610736,2019-01-17,99987.02164142026,39.76050553396635,,
long,7034.10009765625,0.2842922911339739,2019-02-04,97987.28120859186,0.0,,
full_exit,7196.0,0.2842922911339739,2019-03-06,100033.04853559194,46.02689417167858,,
long,7157.60009765625,0.2795156118552856,2019-03-07,98032.3875648801,0.0,,
full_exit,7451.89990234375,0.2795156118552856,2019-04-08,100115.30992556806,82.26138997611997,,
long,7418.2001953125,0.2699180590699887,2019-04-30,98113.0037270567,0.0,,
full_exit,7218.2001953125,0.2699180590699887,2019-05-30,100061.32631375406,-53.983611813993775,,
long,7214.2998046875,0.2773971945239623,2019-06-04,98060.09978747898,0.0,,
full_exit,7553.10009765625,0.2773971945239623,2019-07-05,100155.30856452748,93.98225077342067,,
long,7686.60009765625,0.26059716205365285,2019-07-29,98152.20239323693,0.0,,
full_exit,7223.89990234375,0.26059716205365285,2019-08-05,100034.73020674738,-120.57835778010485,,
short,7171.7001953125,0.2789707530499704,2019-08-06,98034.03560261244,0.0,,
full_exit,7271.2001953125,0.2789707530499704,2019-09-05,100062.48779667585,27.757589928471134,,
long,7351.10009765625,0.27223813161945315,2019-09-26,98061.23804074233,0.0,,
full_exit,7331.2998046875,0.27223813161945315,2019-10-28,100057.09740191251,-5.390394763337099,,
long,7396.2998046875,0.2705598746511061,2019-11-25,98055.95545387427,0.0,,
full_exit,7644.89990234375,0.2705598746511061,2019-12-27,100124.35861317265,67.26121126013459,,
long,7642.7998046875,0.2620096330451156,2020-01-15,98121.87144090919,0.0,,
full_exit,7409.10009765625,0.2620096330451156,2020-02-14,100063.12703869064,-61.231574482008,,
short,7017.89990234375,0.2851654438823581,2020-02-25,98061.86449791683,0.0,,
partial_exit,5965.7998046875,0.14258272194117905,2020-03-09,98912.48447262534,0.0,,
partial_exit,5960.2001953125,0.07129136097058952,2020-03-10,99337.39525620634,0.0,,
full_exit,5876.5,0.07129136097058952,2020-03-11,99756.33893895001,-306.7880997406319,,
short,5237.5,0.3809311272131743,2020-03-12,97761.21216017101,0.0,,
full_exit,5688.2001953125,0.3809311272131743,2020-03-25,99928.0246723856,171.6857334355882,,
short,6076.7001953125,0.3288891057994567,2020-06-11,97929.46417893788,0.0,,
full_exit,6176.2001953125,0.3288891057994567,2020-07-13,99960.74913841263,32.724466027037124,,
long,6179.7998046875,0.32350804976753594,2020-07-14,97961.53415564437,0.0,,
full_exit,6185.60009765625,0.32350804976753594,2020-08-13,99962.62557987902,1.876441466389224,,
long,6090.0,0.3282844846629853,2020-08-14,97963.37306828145,0.0,,
full_exit,6026.2998046875,0.3282844846629853,2020-09-14,99941.71379408793,-20.911785791089642,,
long,6105.5,0.3273825691395887,2020-09-15,97942.87951820617,0.0,,
full_exit,5832.5,0.3273825691395887,2020-10-15,99852.33835271282,-89.37544137511577,,
short,5581.7998046875,0.3577782860247282,2020-10-29,97855.29158565856,0.0,,
full_exit,5883.2998046875,0.3577782860247282,2020-11-04,99960.20850594927,107.87015323645028,,
long,6841.89990234375,0.29220014888468937,2021-01-06,97961.00433583028,0.0,,
full_exit,6407.5,0.29220014888468937,2021-01-29,99833.27678980892,-126.93171614034509,,
long,6675.5,0.29910351820780146,2021-03-03,97836.61125401275,0.0,,
full_exit,6823.60009765625,0.29910351820780146,2021-04-06,99877.57405006484,44.297260255916626,,
long,6885.2998046875,0.2901183009694607,2021-04-07,97880.02256906354,0.0,,
full_exit,7129.7001953125,0.2901183009694607,2021-05-07,99948.47907614923,70.9050260843942,,
long,6948.0,0.28770431512996325,2021-05-11,97949.50949462625,0.0,,
full_exit,7088.2001953125,0.28770431512996325,2021-06-10,99988.8152773227,40.336201173471636,,
long,7134.10009765625,0.28031234187524734,2021-06-11,97989.03897177624,0.0,,
full_exit,7125.39990234375,0.28031234187524734,2021-07-12,99986.37650519988,-2.4387721228267765,,
long,7124.7001953125,0.2806753232114473,2021-07-13,97986.64897509589,0.0,,
full_exit,7193.2001953125,0.2806753232114473,2021-08-12,100005.60276483987,19.226259639995988,,
long,7058.89990234375,0.2833461421704967,2021-08-19,98005.49070954308,0.0,,
full_exit,6903.89990234375,0.2833461421704967,2021-09-20,99961.68411280346,-43.91865203641646,,
long,7146.89990234375,0.2797343896757868,2021-10-11,97962.45043054738,0.0,,
full_exit,7340.2001953125,0.2797343896757868,2021-11-10,100015.75685228122,54.07273947776412,,
long,7384.2001953125,0.2708912386090815,2021-11-11,98015.4417152356,0.0,,
full_exit,7231.39990234375,0.2708912386090815,2021-12-13,99974.36459165909,-41.39226062213129,,
long,7554.2998046875,0.2646820146842047,2022-01-27,97974.87729982591,0.0,,
full_exit,7458.2998046875,0.2646820146842047,2022-02-28,99948.9551182494,-25.409473409687052,,
